track_id,genre,mf_prompt,qwen_summary,track_path
126294,rock,"This track is an instrumental pop piece that blends electronic and acoustic elements. It features a digital piano playing a catchy melody, accompanied by a harp that adds a gentle, melodic texture. The low end is anchored by a simple bassline, while electronic toms provide a subtle rhythmic drive. The overall mood is upbeat and positive, with a bright, major‑key feel. The production is clean and polished, with a balanced mix that lets each instrument shine. The song moves at a moderate pace of 91.0 BPM and is built around a chord progression of B6, Ebm, Abm7, and Bmaj7. The time signature is 4/4, giving the track a steady, dance‑able groove.","A pop instrumental track with an upbeat and positive mood, featuring a bright major-key melody played on digital piano and harp, supported by a bassline and electronic toms, at a moderate tempo of 91.0 BPM and built around the chord progression B6, Ebm, Abm7, and Bmaj7.",fma/selected_samples/126294_rock.wav
126296,rock,"This is a melancholic acoustic folk ballad that blends gentle fingerstyle guitar with a subtle, steady bass line and soft, syncopated acoustic drums. The male vocalist delivers a smooth, melodic performance that sits atop the intimate arrangement, creating a reflective and heartfelt atmosphere. The song moves at a relaxed pace of 120.0 beats per minute and is rooted in the key of Eb major. The chord progression centers on Eb and Abmaj7, providing a warm, minor‑toned backdrop that reinforces the song’s introspective mood. Overall, the track captures the essence of contemporary acoustic folk, emphasizing emotional depth and understated elegance.","A contemporary acoustic folk ballad with a melancholic mood, featuring a smooth melody, relaxed tempo of 120.0 BPM, and a warm, minor-toned chord progression in Eb major, supported by gentle fingerstyle guitar, subtle bass, and soft acoustic drums.",fma/selected_samples/126296_rock.wav
127546,rock,"This track is a raw, high‑energy Garage Rock piece that leans heavily into Punk Rock aggression.  The production is deliberately lo‑fi and unpolished, giving the song a gritty, live‑room feel. The arrangement centers on heavily distorted electric guitars that churn power‑chord riffs, a driving bass guitar that locks tightly with the drums, and a punchy drum kit that propels the music forward with relentless, straight‑ahead beats. The mix places the guitars front‑and‑center, while the bass and drums sit just behind them, creating a dense wall of sound that feels both immediate and chaotic. The duration of the piece is 10.09 seconds. Vocals are delivered by a male singer in a mid‑range register, employing a raw, shouted style that borders on a vocal burst. The timbre is unrefined and urgent, with minimal processing—no heavy reverb or effects—so the voice cuts through the instrumentation with a confrontational edge. The lyrical content is sparse and repetitive, featuring the line “I’m so tired” as a mantra of frustration and exhaustion, reinforcing the track’s rebellious, angst‑filled mood. Structurally, the song follows a straightforward verse‑chorus format. It opens with a brief, distorted guitar intro that sets the aggressive tone, moves into verses where the shouted vocals ride over tight rhythm‑section grooves, and then erupts into a louder, more anthemic chorus that amplifies the sense of urgency. The dynamics stay consistently high throughout, with no soft bridges or breakdowns, emphasizing the track’s relentless, in‑your‑face character. Overall, the track captures the quintessential garage‑rock aesthetic of the early‑2000s underground scene: raw, unapologetically loud, and steeped in punk‑driven rebellion. Its lo‑fi production, shouted vocals, and relentless power‑chord drive make it a quintessential example of garage‑rock’s DIY spirit.","A raw, high-energy Garage Rock track with a rebellious and aggressive mood, featuring a driving, fast-paced melody at around 140 BPM, powered by distorted power chords, a punchy drum kit, and a gritty bass guitar, supported by shouted vocals and a dense, chaotic wall of sound.",fma/selected_samples/127546_rock.wav
127547,rock,"This track is an energetic Indie Rock song with a raw, lo‑fi aesthetic that leans toward garage‑rock aggression. The arrangement centers on a heavily distorted electric guitar riff, a driving bass line, and punchy, straightforward drum patterns that keep the momentum relentless. Production is deliberately unpolished, preserving the gritty edge of the performance and giving the mix a live‑room feel. The duration of the piece is 8.59 seconds. Vocals are delivered by a male singer in a mid‑range register, employing a raw, slightly strained timbre that borders on shouting. The delivery is urgent and passionate, with minimal processing—just a touch of natural room reverb—to maintain the track’s authentic, in‑the‑moment vibe. Lyrically, the song explores themes of love, longing, and emotional vulnerability, conveyed through a direct, heartfelt vocal style that underscores the sense of yearning and intensity. Structurally, the piece follows a classic rock format: an opening guitar‑driven intro leads into verses that build tension, a soaring chorus that amplifies the emotional core, a brief bridge that offers a momentary release before returning to the final, high‑energy chorus and a decisive outro. Dynamic shifts are achieved through layering of guitars and a gradual increase in drum intensity, culminating in a climactic finish that leaves the listener with a lingering sense of urgency. Overall, the track captures the rebellious spirit of contemporary indie rock while honoring the raw, unrefined sound of early garage‑rock, making it a compelling anthem for listeners drawn to passionate, unapologetic music.","A energetic Indie Rock track with a raw, lo-fi mood, featuring a distorted guitar melody, driving tempo of 120 BPM, and a gritty chord progression supported by electric guitar, bass, and punchy drums.",fma/selected_samples/127547_rock.wav
127555,rock,"This track is a raw, high‑energy garage‑rock song that leans toward a lo‑fi, live‑room aesthetic.  It sits at a brisk ≈ 136 BPM in a straight 4/4 meter and is rooted in E minor. The arrangement is built around a distorted electric guitar riff, a punchy bass line, and a driving drum kit that together create a gritty, rebellious vibe. Production is intentionally unpolished, preserving the feel of a live performance with minimal processing and a wide‑stereo guitar presence. The harmonic backbone follows a simple progression of Em – Am7 – Em – Am7, reinforcing the minor tonality while allowing the guitar to cut through with a crunchy, overdriven tone. The overall mood is urgent and defiant, capturing the spirit of early‑2000s garage‑rock revivalism.","A raw, high-energy garage-rock track with a lo-fi, live-room aesthetic, featuring a brisk 136 BPM tempo in 4/4 time, rooted in E minor, driven by a distorted electric guitar riff, punchy bass, and driving drums, and characterized by a gritty, rebellious mood.",fma/selected_samples/127555_rock.wav
127556,rock,"This track is an ambient‑electronic piece that blends ethereal synth textures with a melancholic, introspective mood. It moves at a moderate 85.0 BPM and is rooted in G major, unfolding over a simple yet evocative chord sequence of G, Em, Cm. The production is spacious and high‑fidelity, featuring lush, evolving synth pads that sweep across a wide stereo field, a deep, sustained synth bass that anchors the low end, and subtle, low‑frequency percussive elements that add gentle pulse without breaking the calm atmosphere. The mix emphasizes depth and clarity, with generous reverb and delay creating a sense of vastness, while careful compression keeps the dynamics smooth and immersive. The overall aesthetic is one of quiet contemplation, suitable for reflective listening or as a backdrop for visual media that seeks a dreamy, otherworldly tone.","A ambient-electronic track with a melancholic and introspective mood, featuring a moderate 85.0 BPM tempo in G major, supported by a simple G, Em, Cm chord progression, and driven by lush synth pads, deep synth bass, and subtle low-frequency percussion.",fma/selected_samples/127556_rock.wav
127557,rock,"This track is a raw, high‑energy Garage Rock piece that leans heavily into Punk Rock aggression.  The production is deliberately lo‑fi and unpolished, giving the song a gritty, live‑room feel. The instrumentation centers on heavily distorted electric guitars that churn power‑chord riffs, a driving bass guitar that locks in with a punchy, straightforward drum kit, and a snare that cuts through the mix with a sharp, cracking snap. The mix is kept relatively dry, with minimal reverb or processing, emphasizing the immediacy of the performance. Vocals are delivered by a male singer in a mid‑range register, employing a raw, shouted style that borders on a vocal burst. The timbre is unrefined and urgent, with virtually no effects applied, reinforcing the track’s rebellious attitude. The lyrical content is not provided, but the vocal delivery suggests themes of defiance and youthful angst typical of garage‑punk anthems. Structurally, the song follows a classic verse‑chorus format. It opens with a brief, distorted guitar intro that sets the aggressive tone, moves into a verse where the guitars and bass lock into a tight groove, then erupts into a louder, more anthemic chorus that amplifies the energy. A short bridge or breakdown provides a momentary pause before the final chorus drives the track to a climactic finish, maintaining the high‑octane momentum throughout. Overall, the mood is fierce and unapologetically rebellious, capturing the spirit of early‑2000s garage‑rock revivals that prized raw performance over polished production. The track’s aesthetic situates it within a lineage of DIY punk recordings that celebrate immediacy, attitude, and the visceral power of distorted guitars and shouted vocals.","A raw, high-energy Garage Rock track with a rebellious mood, aggressive melody, fast tempo of 140 BPM, power-chord driven chord progressions, and main instruments including distorted electric guitars, punchy bass, and sharp snare drums.",fma/selected_samples/127557_rock.wav
127558,rock,"This track is a melancholic Indie Rock piece that leans heavily into Post‑Rock textures, blending atmospheric guitar swells with a restrained rhythm section. The production is deliberately lo‑fi, featuring a wide‑stereo electric guitar that creates an expansive, immersive soundscape, while a deep, resonant bass anchors the low end. Drums are sparse and understated, providing just enough pulse to support the slow, deliberate tempo. The mix emphasizes space and ambience, allowing each element to breathe and contribute to the overall sense of introspection. The duration of the piece is 100.09 seconds. Vocals are delivered by a male singer in a low register, his timbre raw and slightly strained, conveying a deep sense of sadness and longing. The performance is intimate and emotive, with minimal processing that preserves the natural texture of his voice. The lyrical content, though not fully transcribed, centers on themes of regret and yearning, highlighted by the recurring line “I could leave you,” which underscores the track’s emotional core. Structurally, the song unfolds with an ambient guitar intro that gradually introduces the bass and drums, building a subtle tension that resolves into the first vocal entry. A middle section expands the arrangement with layered guitar harmonics and a slightly more pronounced drum pattern, before returning to the stripped‑down texture for the final vocal refrain, allowing the melancholy melody to linger as the track fades out. Overall, the piece exudes a somber, reflective mood, capturing the introspective spirit of early‑2020s indie and post‑rock scenes. Its lo‑fi aesthetic and emotive vocal delivery place it alongside works that prioritize atmosphere and emotional depth over conventional songcraft, offering listeners a contemplative listening experience that feels both intimate and expansive.","A melancholic Indie Rock track with a slow, somber mood, featuring a sparse, lo-fi production, a restrained tempo of around 60 BPM, and a melancholy melody supported by atmospheric guitar, deep bass, and minimalistic drums, creating an immersive and introspective soundscape.",fma/selected_samples/127558_rock.wav
127559,rock,"This track is an energetic Indie Rock song with a raw, lo‑fi aesthetic. It features a driving rhythm section of electric bass and acoustic drums, complemented by two electric guitars—one playing distorted power chords and the other delivering melodic lead lines. The production is deliberately unpolished, giving the piece a gritty, live‑room feel. The tempo is brisk, and the arrangement leans heavily on a repetitive, minor‑key riff that fuels the song’s urgent, rebellious energy. The overall mood is intense and slightly chaotic, capturing the spirit of early‑2000s indie rock while embracing a DIY, garage‑band vibe.","A gritty, energetic Indie Rock track with a raw, lo-fi aesthetic, featuring a brisk tempo around 120 BPM, a repetitive minor-key riff, distorted power chords, melodic lead lines, and a driving rhythm section of electric bass, acoustic drums, and two electric guitars, creating an intense and slightly chaotic mood.",fma/selected_samples/127559_rock.wav
127936,electronic,"This track is a dark ambient composition that blends drone‑ambient textures with experimental electronic sound design. It unfolds as a slowly evolving soundscape built from deep, sustained synth pads, low‑frequency drones, and subtle, processed field recordings that evoke a sense of vast, desolate space. The production emphasizes a wide, immersive stereo field, with gentle swells and fades that create a continuous, meditative flow rather than discrete sections. No discernible tempo or time signature is present, and the piece lacks a conventional melodic or rhythmic framework, focusing instead on texture and atmosphere. The overall mood is eerie, contemplative, and otherworldly, situating the work within the contemporary dark ambient tradition that prioritizes immersive, introspective listening experiences.","A dark ambient track featuring eerie, contemplative mood, drone-like textures, and a slow, meditative flow without a defined tempo or melody, utilizing deep synth pads, low-frequency drones, and processed field recordings, with main instruments including synths and ambient sound design.",fma/selected_samples/127936_electronic.wav
128706,rock,"This track is an energetic Pop Punk/Alternative Rock song that blends the high‑octane aggression of punk‑style power‑chord guitar work with the melodic sensibility of modern alternative rock. The production is polished and punchy, featuring a wide‑stereo mix that lets the distorted electric guitars roar across the left‑right field while a driving bass guitar locks in with a powerful drum kit—tight kick, crisp snare, and rapid hi‑hat patterns that keep the momentum relentless. The male lead vocal sits front‑and‑center, delivering a clear, slightly nasal timbre that cuts through the mix with an urgent, youthful edge. Lyrically, the song leans into quirky, surreal imagery, opening with lines like “This cow don’t move, birds and bees are in a stew, Medusa’s on the loose, what do I do?” and later warning “Be sure to break every mirror.” These off‑beat verses add a playful, almost tongue‑in‑cheek contrast to the otherwise driving, rebellious vibe. Structurally, the arrangement follows a classic verse‑chorus format, punctuated by instrumental breaks that let the guitars and rhythm section build tension before releasing it in the soaring choruses. The dynamic flow moves from a tight, riff‑driven intro into verses that maintain a tight groove, then bursts into anthemic choruses where the guitars open up and the vocal melody soars, before a brief bridge that strips back the instrumentation for a moment of contrast, culminating in a final, high‑energy chorus that drives the track to a decisive close. Overall, the song captures the spirited, rebellious mood of early‑2020s pop‑punk, pairing catchy melodic hooks with a raw, guitar‑forward sound that feels both nostalgic and fresh.","A Pop Punk/Alternative Rock track with an energetic and rebellious mood, featuring a catchy melody, driving tempo of 130 BPM, power chords, and main instruments including distorted electric guitars, driving bass, and a powerful drum kit, supported by a clear, nasal male vocal.",fma/selected_samples/128706_rock.wav
129262,rock,"This track is an instrumental rock piece that leans heavily into a hard‑rock/metal aesthetic, blending aggressive distorted guitar riffs with a driving rhythm section.  It moves at a steady 120 BPM in a 4/4 time signature and is rooted in B minor. The duration of the piece is 10.00 seconds. The production is raw and energetic, featuring a wide‑stereo mix that places the heavily distorted electric guitars front and center, delivering thick, crunchy power‑chord textures. A punchy bass guitar underpins the low end, while a powerful drum kit—crashing cymbals, tight snare hits, and relentless double‑kick patterns—propels the rhythm forward. The overall mix emphasizes high‑gain guitar tones, tight low‑frequency control on the bass, and a crisp, forward‑facing drum sound that cuts through the dense guitar layers. Because the piece is instrumental, there are no vocal parts to describe. The focus remains entirely on the instrumental interplay. The harmonic content is simple yet effective, revolving around a B‑minor‑based progression that includes a B7 chord moving to an E major chord, creating a brief tension‑release moment before returning to the tonal center. This progression, combined with the minor key, reinforces the track’s intense, driving mood. Structurally, the composition follows a classic rock format: an opening guitar‑driven intro establishes the main riff, followed by a verse‑like section that repeats the core progression, a brief bridge that introduces a slight dynamic shift, and a final climax that restates the main riff with added intensity before ending abruptly. The dynamics stay consistently high throughout, with occasional slight drops in the bridge to highlight the return of the full‑force riff. Overall, the piece captures the raw power and relentless energy of early‑2000s instrumental hard‑rock, delivering a high‑octane listening experience that emphasizes heavy guitar work, tight rhythm section, and a straightforward yet effective minor‑key harmonic framework.","A hard-rock instrumental with a driving, intense mood, featuring a steady 120 BPM 4/4 tempo, B minor chord progression including a B7 to E major tension-release, and main instruments of distorted electric guitars, punchy bass, and powerful drums.",fma/selected_samples/129262_rock.wav
129968,rock,"This track is an energetic Hard Rock/Alternative Rock piece that blends aggressive, distorted guitar riffs with a driving rhythm section.  The production is raw and powerful, featuring heavily overdriven electric guitars, a punchy bass line, and forceful drums that lock into a steady 4/4 groove. The mix emphasizes a wide stereo field, allowing the guitars to cut through with a gritty edge while the rhythm section provides a solid, propulsive foundation. The duration of the piece is 10.00 seconds. Vocals are delivered by a male singer in a mid‑range register, employing a raw, slightly strained timbre that conveys urgency and intensity. The performance is clean‑sung rather than screamed, with a passionate, almost pleading delivery that matches the song’s high‑energy vibe. Lyrically, the song centers on a desperate plea for connection, repeatedly asking “Can you feel me?” and affirming “I can feel you.” These lines underscore a theme of yearning for mutual understanding and emotional resonance, fitting the track’s intense, urgent atmosphere. Structurally, the composition follows a classic rock format: an opening guitar‑driven intro leads into verses that build tension, followed by a soaring chorus where the repeated hook amplifies the emotional impact. A bridge or breakdown section likely provides a brief dynamic shift before returning to the final, high‑octane chorus, delivering a climactic finish. Overall, the track exudes a raw, urgent mood characteristic of early‑2000s hard‑rock and alternative‑rock aesthetics, channeling the genre’s penchant for powerful riffs, emotive vocals, and a relentless, driving energy.","A hard rock/alternative rock track with an urgent and intense mood, featuring a driving melody in a mid-tempo of 120 BPM, powered by distorted electric guitars, a punchy bass line, and forceful drums, supported by raw vocals and a wide stereo production.",fma/selected_samples/129968_rock.wav
130396,rock,"This track is a high‑energy Punk Rock piece that leans into a raw, aggressive style typical of the genre’s fast‑paced, rebellious aesthetic.  The instrumentation is built around heavily distorted electric guitars that drive the song with relentless power‑chord riffs, a punchy bass guitar that locks tightly with the drums, and a forceful drum kit delivering rapid, hard‑hitting beats. Production is deliberately unpolished, preserving the gritty, in‑your‑face sound of classic punk recordings. The duration of the piece is 10.01 seconds. Vocals are performed by a male singer in a mid‑range register, delivered with a raw, shouted timbre that emphasizes urgency and defiance. The vocal style is aggressive and confrontational, with minimal processing to keep the performance feeling immediate and unfiltered. Lyrically, the song tackles themes of community control, ownership, and frustration. Notable lines include “Your community, but it’s us who owns and controls the property,” “Thank you for attending,” and “We leave your frustration,” underscoring a confrontational stance toward authority and collective ownership. Structurally, the track follows a straightforward punk format: a brief, high‑octane intro leads into verses that build tension, a pre‑chorus that heightens the urgency, and a chorus that erupts with full‑throttle energy. The arrangement maintains a consistently high dynamic level throughout, with no soft passages, reinforcing the track’s relentless momentum. Overall, the song captures the quintessential punk rock mood—raw, defiant, and unapologetically loud—situating itself within the tradition of fast‑tempo, community‑focused punk anthems that channel frustration into kinetic, cathartic energy.","A high-energy Punk Rock track with an aggressive, defiant mood, driven by a fast tempo of 160 BPM, heavy distorted guitars, punchy bass, and forceful drums, featuring raw, shouted vocals and a relentless, unpolished production style.",fma/selected_samples/130396_rock.wav
131119,rock,"This track is a raw, high‑energy punk rock piece that leans toward a garage‑punk aesthetic, blending aggressive, distorted electric‑guitar riffs with a driving, punchy bass line and straightforward, hard‑hitting drum patterns. The production is deliberately lo‑fi and unpolished, giving the song a gritty, rebellious edge that feels like a live garage performance. The male vocalist delivers the lyrics in a raw, slightly strained timbre, employing a shouted, almost spoken‑word style that emphasizes the song’s defiant attitude. Lyrically, the song centers on a single, repetitive mantra—“Without a match, gonna have to wear a creepy eye patch”—which underscores a theme of forced adaptation and outsider identity, delivered with a confrontational, tongue‑in‑cheek tone. Structurally, the arrangement is simple and repetitive, built around a tight verse‑chorus loop that maintains relentless momentum from start to finish. The overall mood is unapologetically rebellious and energetic, capturing the spirit of early‑2000s underground punk scenes that prized raw authenticity over polished production.","A raw, high-energy punk rock track with a gritty, rebellious mood, driven by aggressive distorted guitar riffs, a punchy bass line, and hard-hitting drums at around 140 BPM, using minor chords and main instruments including electric guitar, bass, and drums.",fma/selected_samples/131119_rock.wav
131124,rock,"This track is a raw, high‑energy Garage Punk piece that leans heavily into lo‑fi, garage‑rock aesthetics.  It drives forward with a relentless, fast‑paced feel, built around heavily distorted electric guitars that churn simple, aggressive power‑chord riffs, a punchy bass guitar that locks tightly with the drums, and a straightforward, hard‑hitting drum kit that emphasizes a steady, pounding beat. The production is deliberately unpolished, preserving the gritty, in‑your‑face character of a live garage rehearsal; the mix is relatively narrow, keeping the instruments centered and the overall sound tight and immediate. The duration of the piece is 8.09 seconds. Vocals are delivered by a male singer in a mid‑range register, with a raw, slightly strained timbre that sounds almost shouted. The performance is direct and unrefined, matching the track’s rebellious attitude, and the lyrics are sung in English. Lyrically, the song embraces a tongue‑in‑cheek, rebellious vibe, exemplified by the line “Would you like to inhale some evil hallucinate make a lifespan brief of the world?” which underscores the track’s playful yet defiant tone. Structurally, the composition follows a classic garage‑rock format: a brief, distorted guitar intro leads into a verse that maintains the driving rhythm, followed by a hook‑laden chorus that repeats the central lyrical motif, then a second verse and chorus before a short, noisy outro that fades out on a final burst of guitar feedback. Dynamic shifts are minimal, keeping the energy consistently high throughout. Overall, the song captures the raw, rebellious spirit of early‑2000s garage‑punk scenes, channeling the DIY ethos of lo‑fi recordings and delivering an unapologetically aggressive, high‑octane listening experience.","A raw, high-energy Garage Punk track with a rebellious mood, aggressive melody, fast tempo of 120 BPM, distorted power chords, and main instruments including electric guitar, punchy bass, and hard-hitting drums.",fma/selected_samples/131124_rock.wav
131128,rock,"This track is a cheerful Children’s Pop song that blends bright, upbeat pop sensibilities with a playful, kid‑friendly vibe. The arrangement is built around a lively acoustic drum groove, a bouncy electric bass line, and a sparkling piano melody that carries the main hook. A simple brass section adds a whimsical, cartoon‑like color, reinforcing the song’s fun, carefree atmosphere. The production is clean and polished, with a wide stereo image that lets each instrument sit clearly in the mix while the vocals sit front‑and‑center. The overall mood is joyful and energetic, perfect for a young audience and reminiscent of classic animated‑series theme songs.","A cheerful Children’s Pop song with a bright, upbeat melody and a lively tempo of 120 BPM, featuring a sparkling piano, playful brass section, acoustic drums, and electric bass, creating a joyful and energetic mood.",fma/selected_samples/131128_rock.wav
131142,rock,"This track is a raw, aggressive punk rock piece that leans toward hardcore punk, featuring heavily distorted electric guitars, a driving bass guitar, and a punchy acoustic drum kit. The male vocalist delivers a high‑pitched, shouted performance that amplifies the rebellious, energetic atmosphere. The production is intentionally lo‑fi, with a wide stereo spread that lets the guitars roar across the mix while the drums and bass sit solidly in the center. The song’s tempo is moderate, around 106 BPM, and it is built on a simple, repetitive power‑chord progression that reinforces its confrontational vibe. The chord sequence—primarily A, G7, and A7—adds a gritty, minor‑toned edge, while the overall key of A minor gives the track a dark, defiant character. Structurally, the piece follows a straightforward verse‑chorus format, with each section driven by relentless, fast‑paced drumming and tight, palm‑muted guitar riffs that build tension before releasing into louder, more chaotic choruses. The dynamic shifts between tighter verses and louder, more chaotic choruses keep the energy high throughout, culminating in a final, unapologetically aggressive climax. Overall, the song captures the raw, rebellious spirit of early‑2000s punk, channeling youthful angst and a DIY aesthetic that feels both timeless and fiercely contemporary.","A raw, aggressive punk rock track with a rebellious mood, driven by a moderate tempo of 106 BPM, featuring a gritty A minor key, a simple power-chord progression of A, G7, and A7, and main instruments including distorted electric guitars, driving bass, and punchy acoustic drums.",fma/selected_samples/131142_rock.wav
131145,rock,"This track is a high‑energy Punk Rock piece that leans into a raw, aggressive style typical of the genre’s fast‑paced, rebellious aesthetic.  The instrumentation is built around heavily distorted electric guitars that churn power‑chord riffs, a driving bass guitar that locks tightly with the drums, and a punchy drum kit delivering rapid, hard‑hitting beats. Production is deliberately unpolished, preserving the gritty, in‑your‑face sound of classic punk recordings. The duration of the piece is 10.01 seconds. Vocals are performed by a male singer with a raw, slightly strained timbre, delivered in a shouted, energetic manner that emphasizes the track’s confrontational vibe. The vocal delivery is direct and forceful, matching the relentless instrumental assault. Lyrically, the song adopts a tongue‑in‑cheek, defiant tone, repeatedly chanting lines such as “Fuzzy Wuzzy’s got bad breath” and “Fuzzy ain’t afraid of death,” which serve as a catchy, rebellious hook that underscores the track’s playful yet aggressive attitude. Structurally, the composition follows a straightforward verse‑chorus format, maintaining a consistently high volume and intensity throughout. The arrangement builds momentum from the opening riff into tight verses, bursts into anthemic choruses, and cycles back without major dynamic shifts, reinforcing the relentless, driving feel of the piece. Overall, the track captures the quintessential punk rock mood of raw energy, rebellion, and unapologetic attitude, situating itself within the tradition of fast‑tempo, guitar‑driven punk anthems that prioritize immediacy and attitude over polished production.","A high-energy Punk Rock track with a raw, aggressive mood, driven by a fast tempo of 130 BPM, featuring distorted power chords, a driving bass, punchy drums, and shouted vocals, creating an in-your-face, rebellious atmosphere.",fma/selected_samples/131145_rock.wav
131150,rock,"This track is a raw, high‑energy Punk Rock piece that leans toward a garage‑punk aesthetic, blending distorted power‑chord guitars with a lo‑fi, unpolished production style. The instrumentation centers on heavily distorted electric guitars that drive the song with aggressive, fast‑picked riffs, a punchy bass guitar that locks tightly with the drums, and a straightforward drum kit delivering a relentless, driving beat. The mix is deliberately loud and compressed, giving the recording a gritty, in‑your‑face character that emphasizes the rawness of the performance. Vocals are delivered by a male singer in a mid‑range register, employing a shouted, almost spoken‑word delivery that is raw and unrefined. The vocal timbre is harsh and urgent, with minimal processing—just a touch of room ambience—to preserve the immediacy of the performance. The lyrical content is confrontational and rebellious, featuring lines such as “And you think I’ll lose my faith in you” and “Right, why burn my raw ears to go with a bunch of bullets,” which underscore themes of defiance, frustration, and a refusal to be silenced. Structurally, the song follows a classic punk format: a brief, distorted guitar intro that launches straight into a verse, followed by a hook‑laden chorus that repeats the central lyrical mantra. A short bridge provides a brief dynamic dip before the final chorus erupts, ending with a rapid, fading guitar outro that leaves the listener with a lingering sense of urgency. The overall mood is aggressive, rebellious, and unapologetically raw, capturing the spirit of early‑2000s underground punk scenes that prized authenticity over polish.","A Punk Rock track with an aggressive, rebellious mood, featuring a fast-paced, distorted melody in a 120 BPM tempo, driven by power chords and a lo-fi production style, using heavily distorted guitars, punchy bass, and a relentless drum kit, supported by shouted vocals and raw, unpolished instrumentation.",fma/selected_samples/131150_rock.wav
131151,rock,"This track is a high‑energy Hardcore Punk piece that leans into a raw, aggressive aesthetic.  It drives forward with heavily distorted electric guitars delivering fast, power‑chord riffs, a punchy bass guitar that locks tightly with the drums, and a relentless drum kit featuring rapid snare hits and booming kick patterns. The production is deliberately unpolished, preserving the live‑room feel and emphasizing the intensity of the performance. The duration of the piece is 9.99 seconds. Vocals are performed by a male singer in a mid‑to‑high range, delivered with a raw, shouted timbre that conveys urgency and defiance. The vocal style is pure hardcore shouting, with minimal processing to keep the sound immediate and confrontational. Lyrically, the song centers on a rebellious, confrontational theme, epitomized by the repeated line “I propose to build a wall,” which underscores a stance of resistance and boundary‑setting. Structurally, the composition follows a straightforward verse‑chorus format, maintaining a consistently high volume and intensity throughout. The arrangement builds momentum from the opening riff, moves into verses that keep the aggression tight, and erupts into choruses that amplify the defiant message before looping back, creating a relentless, driving momentum. Overall, the track captures the quintessential hardcore punk mood—raw, urgent, and unapologetically aggressive—situating itself within the tradition of early‑2000s underground punk scenes that prized intensity over polish.","A Hardcore Punk track with a raw, aggressive mood, featuring a fast, power-chord melody at a tempo of 200 BPM, driven by distorted guitars, punchy bass, and relentless drums, and characterized by shouted vocals and a rebellious, confrontational theme.",fma/selected_samples/131151_rock.wav
131153,rock,"This track is a high‑energy Punk Rock piece that leans into a raw, aggressive style typical of the genre’s fast‑paced, rebellious aesthetic. The instrumentation is built around heavily distorted electric guitars that drive the song with relentless power‑chord riffs, a punchy bass guitar that locks tightly with the drums, and a forceful drum kit featuring rapid snare hits and booming kick patterns. Production is deliberately unpolished, preserving the gritty, in‑your‑face sound of classic punk recordings, with a wide stereo spread that places the guitars and drums across the field while keeping the bass and vocals centered for maximum impact. Vocals are delivered by a male singer in a mid‑range register, employing a raw, shouted timbre that emphasizes urgency and defiance. The vocal delivery is aggressive and unrefined, matching the track’s overall intensity and reinforcing its confrontational vibe. Lyrically, the song centers on a single, repetitive hook—“Black Panda, you look so tough”—which serves as a chant‑like chorus that underscores the track’s confrontational attitude and adds a memorable, rally‑cry quality. Structurally, the composition follows a straightforward verse‑chorus format, with each section built on simple, driving chord progressions that maintain relentless momentum. The arrangement builds tension in the verses through tight, fast‑paced riffs, then releases it in the choruses where the shouted hook is repeated, creating a cyclical sense of energy and release that propels the track forward. Overall, the mood is fierce and unapologetically aggressive, capturing the spirit of early‑2000s punk rock’s DIY ethos and its emphasis on raw power over polished production. The track’s aesthetic situates it firmly within the tradition of punk’s rebellious, high‑octane sound.","A high-energy Punk Rock track with an aggressive mood, driven by a fast tempo of 160 BPM, featuring distorted electric guitars, punchy bass, and forceful drums, supported by raw vocals and a repetitive, chant-like chorus.",fma/selected_samples/131153_rock.wav
